1091471,1103181,Sheldon, In a few minutes when I gloat over the failure of this enterprise how would you prefer I do it? The standard I told you so? The classic neenerneener? Or just my normal look of haughty derision?,JOKE,,,,
1105417,1106984,Raj, You don't know we're wrong yet,SENTENCE,,,,
1109921,1113689,Amy, Excuse me I'm Amy Farrah Fowler You're Sheldon Cooper,SENTENCE,,,,
1113690,1126998,Sheldon, Hello Amy Farrah Fowler I'm sorry to inform you that you have been taken in by unsupportable mathematics designed to prey on the gullible and the lonely Additionally I'm being blackmailed with a hidden dirty sock,SENTENCE,,,,
1140676,1145280,Sheldon, Interesting My mother and I have the same agreement about church,JOKE~,,,,
1145281,1150786,Amy, I don't object to the concept of a deity but I'm baffled by the notion of one that takes attendance,JOKE,,,,
1150787,1154556,Sheldon, Well then you might want to avoid East Texas,SENTENCE,,,,
1154557,1163096,Amy, Noted Now before this goes any further you should know that all forms of physical contact up to and including coitus are off the table,JOKE~,,,,
1164699,1166866,Sheldon, May I buy you a beverage?,JOKE,,,,
1168268,1170435,Amy, Tepid water please,JOKE~,,,,
1178275,1180676,Howard, Good God what have we done?,SENTENCE,,,,
1181277,1184878,???,   by <font color=#00FF00>elderman</font>   for <font color=#00FFFF>wwwaddic7edcom</font> ,SENTENCE,,,,
6069,8270,Howard, And now the kung pao chicken,JOKE,,,,
10720,22673,Howard, And finally my moo shu pork Our entire dinner unpacked by robot,JOKE~,,,,
23482,25442,Raj, And it only took 28 minutes,JOKE,,,,
26878,29320,Sheldon, Impressive but we must be cautious,SENTENCE,,,,
30698,37584,Sheldon, Today it's a Chinese food retrieval robot Tomorrow it travels back in time and tries to kill Sarah Connor,JOKE~,,,,
40709,43459,Sheldon, No one ever does That's why it happens,JOKE~,,,,
45481,48076,Penny (arriving), Is the food here? What's that?,SENTENCE,,,,
48201,55513,Howard, That dear lady is the Wolowitz Programmable Hand designed for extravehicular repairs on the International Space Station,SENTENCE,,,,
57308,58891,Howard, Ask me to pass the soy sauce,SENTENCE,,,,
59112,61485,Penny, Does that come up much on the space station?,JOKE~,,,,
62166,64552,Howard, Mostly with Asian and Jewish astronauts,JOKE~,,,,
65564,67038,Penny, All right Pass the soy sauce,SENTENCE,,,,
67318,68317,Howard, Coming up,JOKE~,,,,
80957,83457,Penny, It's not bad Kind of hungry,SENTENCE,,,,
83626,84638,Leonard, We all are,JOKE~,,,,
87338,94033,Sheldon, You realize that the technology that went into this arm will one day make unskilled food servers such as yourself obsolete,JOKE,,,,
95828,98305,Penny, They're going to make a robot that spits on your hamburger?,JOKE,,,,
100864,103227,Sheldon, I thought you broke up Why is she here?,JOKE~,,,,
118452,138471,Sheldon, I wouldn't say amazing At best it's a modest leap forward from the basic technology that gave us Country Bear Jamboree Peace?,SENTENCE,,,,
142559,155404,???, The TBBTeam presents Episode 4x01 The Robotic Manipulation Benji1000 Blek kiima MisterCaribou Strex Titou,JOKE~,,,,
168142,170920,Penny, Does NASA know you're using that thing as a napkin holder?,JOKE~,,,,
183577,210627,Sheldon (phone gives text alert), Excuse me Amy's at the dry cleaners and she's made a very amusing pun I don't care for perchloroethylene and I don't like glycol ether Get it? She doesn't like glycol ether Sounds like either,JOKE~,,,,
215790,217217,???, LOL,JOKE~,,,,
218588,220178,Penny,  Who's Amy?  His girlfriend,SENTENCE,,,,
220474,224162,???,  Sheldon has a girlfriend?  She's not  For how long?  Four months,SENTENCE,,,,
224517,225730,Sheldon, She's not my girlfriend,JOKE~,,,,
225855,230688,???, For the past four months I have been asking you What's new? and you never told Sheldon has a girlfriend?,JOKE~,,,,
231247,233236,Sheldon, She's not my girlfriend,JOKE~,,,,
235569,240031,Howard, Raj and I entered Sheldon's information on a dating site and it spit out Amy Farrah Fowler,JOKE~,,,,
242535,244118,Howard, Or as we call them Shamy,JOKE,,,,
246122,248947,Penny (squeals), Shamy I am so digging the Shamy,JOKE~,,,,
249543,260426,Sheldon, All right everyone pay attention Yes I have a friend named Amy Farrah Fowler Yes she is female Yes we communicate on a daily basis but no she is not my girlfriend,JOKE~,,,,
263647,270978,Sheldon, My work in physics her work in neurobiology and most recently the possibility of having a child together,JOKE,,,,
281449,282740,Penny (spits out drink explosively Howard types Robot arm hands Penny a napkin), Wait a minute a child?,SENTENCE,,,,
283091,288079,Leonard, You never see this girl You just email and text and Twitter Now think about having a baby?,SENTENCE,,,,
288618,300591,Sheldon, Amy pointed out that between the two of us our genetic material has the potential of producing the first in a line of intellectually superior benign overlords to guide humanity to a brighter tomorrow,JOKE,,,,
309968,316793,Penny, I have a question You don't even like people touching you How are you going to have sex?,JOKE~,,,,
318334,319861,Sheldon, Why on Earth would we have sex?,JOKE,,,,
322511,327939,Penny, Honey did your mom not have the talk with you? You know when your private parts started growing?,JOKE~,,,,
328822,361087,Sheldon, I'm quite aware of the way humans usually reproduce which is messy unsanitary and based on living next to you for three years involves loud and unnecessary appeals to a deity Yes exactly Consequently if Amy and I choose to bring new life in this world it will be accomplished clinically with fertility experts in a lab with petri dishes Which reminds me you have broad hips and a certain cornfed vigor Is your womb available for rental?,JOKE~,,,,
363634,365334,Leonard, Still digging the Shamy?,JOKE,,,,
367198,375082,Penny, Look before you race off to the fertility clinic you might want to think about Gee I don't know maybe actually spending some time with her,SENTENCE,,,,
378385,380546,???,  Why not?  She's not my girlfriend,JOKE~,,,,
380894,382887,Penny, Don't think of it as dating a girlfriend,SENTENCE,,,,
383107,386511,???, Think of it as getting to know the future mother of your child,JOKE~,,,,
388949,398147,Sheldon, I hadn't considered that I suppose she will have to have access to our progeny And you don't think I can achieve the required intimacy via text messaging?,JOKE~,,,,
401220,404347,Sheldon, It'd appear as if the phone companies have been lying to me,JOKE~,,,,
413068,417880,Penny, You do realize I stand on the other side of the door waiting for you to finish knocking three times,JOKE~,,,,
418822,421436,Sheldon, I know I can see the shadow of your feet under the door,JOKE,,,,
422642,424590,Penny, My point is it's a waste of time,SENTENCE,,,,
424884,429887,Sheldon, If you're looking for an example of a waste of time I would refer you to the conversation we're having right now,JOKE~,,,,
431682,435935,Sheldon, I've decided to take your advice and have arranged to go on a date with Amy Farrah Fowler,SENTENCE,,,,
438356,439772,Sheldon, Wait You have to drive me,SENTENCE,,,,
439941,440690,Penny, What?,JOKE~,,,,
440978,461377,Sheldon, You know I don't drive  Go ask Leonard  I did He said and I quote Ask Penny it was her cockamamy idea He said cockamamy? Actually I'm paraphrasing I've been raised in a Christian household I'm uncomfortable with the language he used And to be honest I'm not comfortable with cockamamy,JOKE~,,,,
462401,465089,Penny,  Fine When's the date?  Now Now?,JOKE~,,,,
465467,467008,Sheldon, Hurry We're going to be late,JOKE~,,,,
468716,471804,Penny, Sheldon did it ever occur to you that I might have other plans?,SENTENCE,,,,
472277,474265,Sheldon, I'm sorry Do you have other plans?,JOKE,,,,
478195,480563,Penny, Well no not per se but,JOKE~,,,,
481494,485240,Sheldon, So this conversation is as pointless as your doorknocking soliloquy?,JOKE,,,,
487467,489691,Penny, Let me get my cockamamy keys,JOKE~,,,,
507850,514066,Howard, I'll eat later I'm busy Just like a real hand,JOKE~,,,,
527653,529234,Sheldon, Thank you for driving me,SENTENCE,,,,
532278,542151,Sheldon, I wish you weren't wearing flipflops It's dangerous to drive in flipflops I just don't want to be yet another flipflop fatality,JOKE~,,,,
545193,546671,Penny, Can I ask you a question?,SENTENCE,,,,
547212,551968,Sheldon, Given your community college education I encourage you to ask me as many as possible,JOKE,,,,
560409,571471,Sheldon, That depends Does squaredancing with my sister at a Teens for Jesus Fourth of July Hoedown count as a date? Then this is my first date,JOKE~,,,,
572988,575632,Penny, Well then there's a couple of things you should probably know,SENTENCE,,,,
576597,581930,Sheldon, I have a master's degree and two doctorates The things I should know I do know,JOKE,,,,
583835,589923,Penny, My point is I know more about dating than you and if you were as smart as this you would listen to me,SENTENCE,,,,
591036,596470,Sheldon, If you know so much how come I have a date tonight and you have nothing better to do than drive me to it?,JOKE,,,,
599862,600725,Penny, Fair point,JOKE~,,,,
604798,610124,Raj, There's something I've always wondered about Aquaman Where does he poop?,JOKE,,,,
614021,621104,Raj, What would a toilet look like in Atlantis? How would you flush it? And when you did flush it where would the poop go?,JOKE~,,,,
625299,626482,Leonard (phone rings), Hold that thought,JOKE~,,,,
631940,642025,Leonard (phone rings), Hold on Howard slow down The robot hand is stuck on your what? You're not gonna believe this,JOKE~,,,,
662613,666768,Amy, Neurobiologist Your check engine light is on,JOKE~,,,,
670719,672951,Amy,  But the light indicates  Don't bother,SENTENCE,,,,
673076,676683,Sheldon, I've wasted many an hour tilting at that particular windmill,JOKE,,,,
679871,682306,Penny, What is that scent you're wearing? It smells great,SENTENCE,,,,
682938,687649,Amy, Dandruff shampoo I have dry scalp,JOKE~,,,,
690006,691700,Penny, Your hair looks very nice,SENTENCE,,,,
692636,694059,Amy, Are you a homosexual?,JOKE,,,,
696572,698513,Penny, I'm just giving you a compliment,SENTENCE,,,,
700625,702971,Amy, Would have been more flattered if you were a homosexual,JOKE,,,,
708113,709626,Sheldon, I wouldn't care for that,SENTENCE,,,,
713331,731916,Penny, Uncomfortable silence it is Have you told Amy what it was like growing up in Texas? Why don't you tell her? All right,SENTENCE,,,,
732589,733482,Sheldon, It was hell,JOKE~,,,,
736454,737528,Penny, Any follow up?,JOKE~,,,,
745583,747152,???, I grew up in Nebraska,SENTENCE,,,,
747533,752980,Penny, Small town outside of Omaha A nice place mostly family farms a few meth labs,JOKE,,,,
754547,757757,Sheldon, I'm sorry how is this better than uncomfortable silence?,SENTENCE,,,,
757925,759818,Penny, I don't know I was just trying something,JOKE~,,,,
762127,762887,Sheldon, Muggles,JOKE~,,,,
770726,779975,Raj, You slipped and fell into a robot hand? Penis first?,JOKE,,,,
784623,785785,Howard, Now help me,JOKE~,,,,
785953,789245,Leonard, I'd suggest a lubricant but I guess you fell on some of that as well,JOKE,,,,
793380,795223,Howard, A robot hand's got a death grip on your junk,SENTENCE,,,,
795348,796665,Raj, That's funny ask anyone,JOKE,,,,
798177,800800,Howard, Before my mother walks in get this off me,SENTENCE,,,,
803971,808271,Leonard, Let's unpause it I loaded the wrong program it thinks it's holding a screwdriver,SENTENCE,,,,
815152,820396,???, How about this? When Winnie the Pooh got his head stuck in the honey tree,SENTENCE,,,,
820521,824019,Raj, his friends all grabbed onto him and pulled and pulled,JOKE,,,,
830911,834750,Raj, All right forget pulling How about we get an electric saw and cut it off?,SENTENCE,,,,
834919,838471,Howard, What? No saws One circumcision was enough,JOKE~,,,,
842485,843926,Leonard, How about an acetylene torch?,SENTENCE,,,,
844431,848682,Howard, I can't believe this needs to be said No pulling no saws no torches,SENTENCE,,,,
850664,854758,Mrs Wolowitz (off), Howard I made cookies for you and your little friends,JOKE~,,,,
857524,860385,Mrs Wolowitz (off), I'll bring them up with some Hawaiian Punch,SENTENCE,,,,
860510,861696,Howard, Don't come up here,JOKE~,,,,
861821,864747,Mrs Wolowitz (off), Why not? Are you ashamed of your mother?,SENTENCE,,,,
864872,869327,Howard, Yes but that's not the point Get me out,SENTENCE,,,,
869833,871378,Leonard, You have any ideas Raj?,SENTENCE,,,,
871706,874171,Raj, All I can think about is cookies and Hawaiian Punch,JOKE~,,,,
882871,885533,???, Here's another possible topic of conversation,SENTENCE,,,,
890382,898356,Sheldon, Big night? The winter solstice is a big night It's over 14 hours in Southern California,JOKE~,,,,
900100,901567,Amy, That's an amusing factoid,JOKE~,,,,
906420,912077,Penny, My point is tonight's Sheldon's first official date Discuss,JOKE,,,,
914099,919094,Sheldon, A semiincestuous Teens for Jesus Fourth of July Hoedown didn't count,JOKE,,,,
924007,937770,Amy, Once a year A deal I made with my mother for her silence on the matter as well as the use of her George Foreman Grill that seals in the flavor without the fat How about you? Do you go on many dates?,SENTENCE,,,,
938242,940731,Penny, I wouldn't say many A few,JOKE,,,,
944978,945978,???, What's,JOKE~,,,,
947281,951242,Sheldon, Your characterization of approximately 171 different men as a few,SENTENCE,,,,
951641,952368,???, What,JOKE~,,,,
956332,969975,Sheldon, Simple extrapolation In the three years that I've known you you were single for two During that time I saw 17 different suitors If we work backwards correcting for observation bias and postulate an initial dating age of 15,JOKE~,,,,
970638,973348,Penny, Wait I did not start dating at 15,SENTENCE,,,,
